0-th traing, T = 100, ErrorRate = 33% (33/100)
867-th traing, T = 0.0164328812192, ErrorRate = 50% (50/100)
868-th traing, T = 0.016268552407, ErrorRate = 50% (50/100)
869-th traing, T = 0.0161058668829, ErrorRate = 50% (50/100)
870-th traing, T = 0.0159448082141, ErrorRate = 50% (50/100)
871-th traing, T = 0.0157853601319, ErrorRate = 50% (50/100)
872-th traing, T = 0.0156275065306, ErrorRate = 50% (50/100)
873-th traing, T = 0.0154712314653, ErrorRate = 50% (50/100)
874-th traing, T = 0.0153165191507, ErrorRate = 50% (50/100)
875-th traing, T = 0.0151633539592, ErrorRate = 50% (50/100)
876-th traing, T = 0.0150117204196, ErrorRate = 50% (50/100)
877-th traing, T = 0.0148616032154, ErrorRate = 50% (50/100)
878-th traing, T = 0.0147129871832, ErrorRate = 50% (50/100)
879-th traing, T = 0.0145658573114, ErrorRate = 50% (50/100)
880-th traing, T = 0.0144201987383, ErrorRate = 50% (50/100)
881-th traing, T = 0.0142759967509, ErrorRate = 50% (50/100)
882-th traing, T = 0.0141332367834, ErrorRate = 50% (50/100)
883-th traing, T = 0.0139919044155, ErrorRate = 50% (50/100)
884-th traing, T = 0.0138519853714, ErrorRate = 50% (50/100)
885-th traing, T = 0.0137134655177, ErrorRate = 50% (50/100)
886-th traing, T = 0.0135763308625, ErrorRate = 50% (50/100)
887-th traing, T = 0.0134405675539, ErrorRate = 50% (50/100)
888-th traing, T = 0.0133061618783, ErrorRate = 50% (50/100)
889-th traing, T = 0.0131731002596, ErrorRate = 50% (50/100)
890-th traing, T = 0.013041369257, ErrorRate = 50% (50/100)
891-th traing, T = 0.0129109555644, ErrorRate = 50% (50/100)
892-th traing, T = 0.0127818460087, ErrorRate = 50% (50/100)
893-th traing, T = 0.0126540275487, ErrorRate = 50% (50/100)
894-th traing, T = 0.0125274872732, ErrorRate = 50% (50/100)
895-th traing, T = 0.0124022124004, ErrorRate = 50% (50/100)
896-th traing, T = 0.0122781902764, ErrorRate = 50% (50/100)
897-th traing, T = 0.0121554083737, ErrorRate = 50% (50/100)
898-th traing, T = 0.0120338542899, ErrorRate = 50% (50/100)
899-th traing, T = 0.011913515747, ErrorRate = 50% (50/100)
900-th traing, T = 0.0117943805896, ErrorRate = 50% (50/100)
901-th traing, T = 0.0116764367837, ErrorRate = 50% (50/100)
902-th traing, T = 0.0115596724158, ErrorRate = 50% (50/100)
903-th traing, T = 0.0114440756917, ErrorRate = 50% (50/100)
904-th traing, T = 0.0113296349348, ErrorRate = 50% (50/100)
905-th traing, T = 0.0112163385854, ErrorRate = 50% (50/100)
906-th traing, T = 0.0111041751996, ErrorRate = 50% (50/100)
907-th traing, T = 0.0109931334476, ErrorRate = 50% (50/100)
908-th traing, T = 0.0108832021131, ErrorRate = 50% (50/100)
909-th traing, T = 0.010774370092, ErrorRate = 50% (50/100)
910-th traing, T = 0.010666626391, ErrorRate = 50% (50/100)
911-th traing, T = 0.0105599601271, ErrorRate = 50% (50/100)
912-th traing, T = 0.0104543605259, ErrorRate = 50% (50/100)
913-th traing, T = 0.0103498169206, ErrorRate = 50% (50/100)
914-th traing, T = 0.0102463187514, ErrorRate = 50% (50/100)
915-th traing, T = 0.0101438555639, ErrorRate = 50% (50/100)
916-th traing, T = 0.0100424170082, ErrorRate = 50% (50/100)
917-th traing, T = 0.00994199283815, ErrorRate = 50% (50/100)
918-th traing, T = 0.00984257290977, ErrorRate = 50% (50/100)
919-th traing, T = 0.00974414718067, ErrorRate = 50% (50/100)
920-th traing, T = 0.00964670570887, ErrorRate = 50% (50/100)
921-th traing, T = 0.00955023865178, ErrorRate = 50% (50/100)
922-th traing, T = 0.00945473626526, ErrorRate = 50% (50/100)
923-th traing, T = 0.00936018890261, ErrorRate = 50% (50/100)
924-th traing, T = 0.00926658701358, ErrorRate = 50% (50/100)
925-th traing, T = 0.00917392114345, ErrorRate = 50% (50/100)
926-th traing, T = 0.00908218193201, ErrorRate = 50% (50/100)
927-th traing, T = 0.00899136011269, ErrorRate = 50% (50/100)
928-th traing, T = 0.00890144651156, ErrorRate = 50% (50/100)
929-th traing, T = 0.00881243204645, ErrorRate = 50% (50/100)
930-th traing, T = 0.00872430772598, ErrorRate = 50% (50/100)
931-th traing, T = 0.00863706464872, ErrorRate = 50% (50/100)
932-th traing, T = 0.00855069400224, ErrorRate = 50% (50/100)
933-th traing, T = 0.00846518706221, ErrorRate = 50% (50/100)
934-th traing, T = 0.00838053519159, ErrorRate = 50% (50/100)
935-th traing, T = 0.00829672983968, ErrorRate = 50% (50/100)
936-th traing, T = 0.00821376254128, ErrorRate = 50% (50/100)
937-th traing, T = 0.00813162491587, ErrorRate = 50% (50/100)
938-th traing, T = 0.00805030866671, ErrorRate = 50% (50/100)
939-th traing, T = 0.00796980558004, ErrorRate = 50% (50/100)
940-th traing, T = 0.00789010752424, ErrorRate = 50% (50/100)
941-th traing, T = 0.007811206449, ErrorRate = 50% (50/100)
942-th traing, T = 0.00773309438451, ErrorRate = 50% (50/100)
943-th traing, T = 0.00765576344066, ErrorRate = 50% (50/100)
944-th traing, T = 0.00757920580626, ErrorRate = 50% (50/100)
945-th traing, T = 0.00750341374819, ErrorRate = 50% (50/100)
946-th traing, T = 0.00742837961071, ErrorRate = 50% (50/100)
947-th traing, T = 0.00735409581461, ErrorRate = 50% (50/100)
948-th traing, T = 0.00728055485646, ErrorRate = 50% (50/100)
949-th traing, T = 0.00720774930789, ErrorRate = 50% (50/100)
950-th traing, T = 0.00713567181482, ErrorRate = 50% (50/100)
951-th traing, T = 0.00706431509667, ErrorRate = 50% (50/100)
952-th traing, T = 0.0069936719457, ErrorRate = 50% (50/100)
953-th traing, T = 0.00692373522624, ErrorRate = 50% (50/100)
954-th traing, T = 0.00685449787398, ErrorRate = 50% (50/100)
955-th traing, T = 0.00678595289524, ErrorRate = 50% (50/100)
956-th traing, T = 0.00671809336629, ErrorRate = 50% (50/100)
957-th traing, T = 0.00665091243263, ErrorRate = 50% (50/100)
958-th traing, T = 0.0065844033083, ErrorRate = 50% (50/100)
959-th traing, T = 0.00651855927522, ErrorRate = 50% (50/100)
960-th traing, T = 0.00645337368246, ErrorRate = 50% (50/100)
961-th traing, T = 0.00638883994564, ErrorRate = 50% (50/100)
962-th traing, T = 0.00632495154618, ErrorRate = 50% (50/100)
963-th traing, T = 0.00626170203072, ErrorRate = 50% (50/100)
964-th traing, T = 0.00619908501041, ErrorRate = 50% (50/100)
965-th traing, T = 0.00613709416031, ErrorRate = 50% (50/100)
966-th traing, T = 0.00607572321871, ErrorRate = 50% (50/100)
967-th traing, T = 0.00601496598652, ErrorRate = 50% (50/100)
968-th traing, T = 0.00595481632666, ErrorRate = 50% (50/100)
969-th traing, T = 0.00589526816339, ErrorRate = 50% (50/100)
970-th traing, T = 0.00583631548175, ErrorRate = 50% (50/100)
971-th traing, T = 0.00577795232694, ErrorRate = 50% (50/100)
972-th traing, T = 0.00572017280367, ErrorRate = 50% (50/100)
973-th traing, T = 0.00566297107563, ErrorRate = 50% (50/100)
974-th traing, T = 0.00560634136487, ErrorRate = 50% (50/100)
975-th traing, T = 0.00555027795123, ErrorRate = 50% (50/100)
976-th traing, T = 0.00549477517171, ErrorRate = 50% (50/100)
977-th traing, T = 0.00543982742, ErrorRate = 50% (50/100)
978-th traing, T = 0.0053854291458, ErrorRate = 50% (50/100)
979-th traing, T = 0.00533157485434, ErrorRate = 50% (50/100)
980-th traing, T = 0.0052782591058, ErrorRate = 50% (50/100)
981-th traing, T = 0.00522547651474, ErrorRate = 50% (50/100)
982-th traing, T = 0.00517322174959, ErrorRate = 50% (50/100)
983-th traing, T = 0.00512148953209, ErrorRate = 50% (50/100)
984-th traing, T = 0.00507027463677, ErrorRate = 50% (50/100)
985-th traing, T = 0.00501957189041, ErrorRate = 50% (50/100)
986-th traing, T = 0.0049693761715, ErrorRate = 50% (50/100)
987-th traing, T = 0.00491968240979, ErrorRate = 50% (50/100)
988-th traing, T = 0.00487048558569, ErrorRate = 50% (50/100)
989-th traing, T = 0.00482178072983, ErrorRate = 50% (50/100)
990-th traing, T = 0.00477356292253, ErrorRate = 50% (50/100)
991-th traing, T = 0.00472582729331, ErrorRate = 50% (50/100)
992-th traing, T = 0.00467856902037, ErrorRate = 50% (50/100)
993-th traing, T = 0.00463178333017, ErrorRate = 50% (50/100)
994-th traing, T = 0.00458546549687, ErrorRate = 50% (50/100)
995-th traing, T = 0.0045396108419, ErrorRate = 50% (50/100)
996-th traing, T = 0.00449421473348, ErrorRate = 50% (50/100)
997-th traing, T = 0.00444927258615, ErrorRate = 50% (50/100)
998-th traing, T = 0.00440477986029, ErrorRate = 50% (50/100)
999-th traing, T = 0.00436073206168, ErrorRate = 50% (50/100)
1000-th traing, T = 0.00431712474107, ErrorRate = 50% (50/100)
1001-th traing, T = 0.00427395349366, ErrorRate = 50% (50/100)
1002-th traing, T = 0.00423121395872, ErrorRate = 50% (50/100)
1003-th traing, T = 0.00418890181913, ErrorRate = 50% (50/100)
1004-th traing, T = 0.00414701280094, ErrorRate = 50% (50/100)
1005-th traing, T = 0.00410554267293, ErrorRate = 50% (50/100)
1006-th traing, T = 0.0040644872462, ErrorRate = 50% (50/100)
1007-th traing, T = 0.00402384237374, ErrorRate = 50% (50/100)
1008-th traing, T = 0.00398360395, ErrorRate = 50% (50/100)
1009-th traing, T = 0.0039437679105, ErrorRate = 50% (50/100)
1010-th traing, T = 0.0039043302314, ErrorRate = 50% (50/100)
1011-th traing, T = 0.00386528692908, ErrorRate = 50% (50/100)
1012-th traing, T = 0.00382663405979, ErrorRate = 50% (50/100)
1013-th traing, T = 0.00378836771919, ErrorRate = 50% (50/100)
1014-th traing, T = 0.003750484042, ErrorRate = 50% (50/100)
1015-th traing, T = 0.00371297920158, ErrorRate = 50% (50/100)
1016-th traing, T = 0.00367584940957, ErrorRate = 50% (50/100)
1017-th traing, T = 0.00363909091547, ErrorRate = 50% (50/100)
1018-th traing, T = 0.00360270000632, ErrorRate = 50% (50/100)
1019-th traing, T = 0.00356667300625, ErrorRate = 50% (50/100)
1020-th traing, T = 0.00353100627619, ErrorRate = 50% (50/100)
1021-th traing, T = 0.00349569621343, ErrorRate = 50% (50/100)
1022-th traing, T = 0.00346073925129, ErrorRate = 50% (50/100)
1023-th traing, T = 0.00342613185878, ErrorRate = 50% (50/100)
1024-th traing, T = 0.00339187054019, ErrorRate = 50% (50/100)
1025-th traing, T = 0.00335795183479, ErrorRate = 50% (50/100)
1026-th traing, T = 0.00332437231644, ErrorRate = 50% (50/100)
1027-th traing, T = 0.00329112859328, ErrorRate = 50% (50/100)
1028-th traing, T = 0.00325821730735, ErrorRate = 50% (50/100)
1029-th traing, T = 0.00322563513427, ErrorRate = 50% (50/100)
1030-th traing, T = 0.00319337878293, ErrorRate = 50% (50/100)
1031-th traing, T = 0.0031614449951, ErrorRate = 50% (50/100)
1032-th traing, T = 0.00312983054515, ErrorRate = 50% (50/100)
1033-th traing, T = 0.0030985322397, ErrorRate = 50% (50/100)
1034-th traing, T = 0.0030675469173, ErrorRate = 50% (50/100)
1035-th traing, T = 0.00303687144813, ErrorRate = 50% (50/100)
1036-th traing, T = 0.00300650273365, ErrorRate = 50% (50/100)
1037-th traing, T = 0.00297643770631, ErrorRate = 50% (50/100)
1038-th traing, T = 0.00294667332925, ErrorRate = 50% (50/100)
1039-th traing, T = 0.00291720659596, ErrorRate = 50% (50/100)
1040-th traing, T = 0.00288803453, ErrorRate = 50% (50/100)
1041-th traing, T = 0.0028591541847, ErrorRate = 50% (50/100)
1042-th traing, T = 0.00283056264285, ErrorRate = 50% (50/100)
1043-th traing, T = 0.00280225701642, ErrorRate = 50% (50/100)
1044-th traing, T = 0.00277423444626, ErrorRate = 50% (50/100)
1045-th traing, T = 0.00274649210179, ErrorRate = 50% (50/100)
1046-th traing, T = 0.00271902718078, ErrorRate = 50% (50/100)
1047-th traing, T = 0.00269183690897, ErrorRate = 50% (50/100)
1048-th traing, T = 0.00266491853988, ErrorRate = 50% (50/100)
1049-th traing, T = 0.00263826935448, ErrorRate = 50% (50/100)
1050-th traing, T = 0.00261188666093, ErrorRate = 50% (50/100)
1051-th traing, T = 0.00258576779433, ErrorRate = 50% (50/100)
1052-th traing, T = 0.00255991011638, ErrorRate = 50% (50/100)
1053-th traing, T = 0.00253431101522, ErrorRate = 50% (50/100)
1054-th traing, T = 0.00250896790507, ErrorRate = 50% (50/100)
1055-th traing, T = 0.00248387822602, ErrorRate = 50% (50/100)
1056-th traing, T = 0.00245903944375, ErrorRate = 50% (50/100)
1057-th traing, T = 0.00243444904932, ErrorRate = 50% (50/100)
1058-th traing, T = 0.00241010455882, ErrorRate = 50% (50/100)
1059-th traing, T = 0.00238600351324, ErrorRate = 50% (50/100)
1060-th traing, T = 0.0023621434781, ErrorRate = 50% (50/100)
1061-th traing, T = 0.00233852204332, ErrorRate = 50% (50/100)
1062-th traing, T = 0.00231513682289, ErrorRate = 50% (50/100)
1063-th traing, T = 0.00229198545466, ErrorRate = 50% (50/100)
1064-th traing, T = 0.00226906560011, ErrorRate = 50% (50/100)
1065-th traing, T = 0.00224637494411, ErrorRate = 50% (50/100)
1066-th traing, T = 0.00222391119467, ErrorRate = 50% (50/100)
1067-th traing, T = 0.00220167208272, ErrorRate = 50% (50/100)
1068-th traing, T = 0.0021796553619, ErrorRate = 50% (50/100)
1069-th traing, T = 0.00215785880828, ErrorRate = 50% (50/100)
1070-th traing, T = 0.0021362802202, ErrorRate = 50% (50/100)
1071-th traing, T = 0.00211491741799, ErrorRate = 50% (50/100)
1072-th traing, T = 0.00209376824381, ErrorRate = 50% (50/100)
1073-th traing, T = 0.00207283056138, ErrorRate = 50% (50/100)
1074-th traing, T = 0.00205210225576, ErrorRate = 50% (50/100)
1075-th traing, T = 0.0020315812332, ErrorRate = 50% (50/100)
1076-th traing, T = 0.00201126542087, ErrorRate = 50% (50/100)
1077-th traing, T = 0.00199115276666, ErrorRate = 50% (50/100)
1078-th traing, T = 0.001971241239, ErrorRate = 50% (50/100)
1079-th traing, T = 0.00195152882661, ErrorRate = 50% (50/100)
1080-th traing, T = 0.00193201353834, ErrorRate = 50% (50/100)
1081-th traing, T = 0.00191269340296, ErrorRate = 50% (50/100)
1082-th traing, T = 0.00189356646893, ErrorRate = 50% (50/100)
1083-th traing, T = 0.00187463080424, ErrorRate = 50% (50/100)
1084-th traing, T = 0.0018558844962, ErrorRate = 50% (50/100)
1085-th traing, T = 0.00183732565123, ErrorRate = 50% (50/100)
1086-th traing, T = 0.00181895239472, ErrorRate = 50% (50/100)
1087-th traing, T = 0.00180076287077, ErrorRate = 50% (50/100)
1088-th traing, T = 0.00178275524207, ErrorRate = 50% (50/100)
1089-th traing, T = 0.00176492768965, ErrorRate = 50% (50/100)
1090-th traing, T = 0.00174727841275, ErrorRate = 50% (50/100)
1091-th traing, T = 0.00172980562862, ErrorRate = 50% (50/100)
1092-th traing, T = 0.00171250757234, ErrorRate = 50% (50/100)
1093-th traing, T = 0.00169538249661, ErrorRate = 50% (50/100)
1094-th traing, T = 0.00167842867165, ErrorRate = 50% (50/100)
1095-th traing, T = 0.00166164438493, ErrorRate = 50% (50/100)
1096-th traing, T = 0.00164502794108, ErrorRate = 50% (50/100)
1097-th traing, T = 0.00162857766167, ErrorRate = 50% (50/100)
1098-th traing, T = 0.00161229188505, ErrorRate = 50% (50/100)
1099-th traing, T = 0.0015961689662, ErrorRate = 50% (50/100)
1100-th traing, T = 0.00158020727654, ErrorRate = 50% (50/100)
1101-th traing, T = 0.00156440520378, ErrorRate = 50% (50/100)
1102-th traing, T = 0.00154876115174, ErrorRate = 50% (50/100)
1103-th traing, T = 0.00153327354022, ErrorRate = 50% (50/100)
1104-th traing, T = 0.00151794080482, ErrorRate = 50% (50/100)
1105-th traing, T = 0.00150276139677, ErrorRate = 50% (50/100)
1106-th traing, T = 0.0014877337828, ErrorRate = 50% (50/100)
1107-th traing, T = 0.00147285644497, ErrorRate = 50% (50/100)
1108-th traing, T = 0.00145812788052, ErrorRate = 50% (50/100)
1109-th traing, T = 0.00144354660172, ErrorRate = 50% (50/100)
1110-th traing, T = 0.0014291111357, ErrorRate = 50% (50/100)
1111-th traing, T = 0.00141482002435, ErrorRate = 50% (50/100)
1112-th traing, T = 0.0014006718241, ErrorRate = 50% (50/100)
1113-th traing, T = 0.00138666510586, ErrorRate = 50% (50/100)
1114-th traing, T = 0.0013727984548, ErrorRate = 50% (50/100)
1115-th traing, T = 0.00135907047025, ErrorRate = 50% (50/100)
1116-th traing, T = 0.00134547976555, ErrorRate = 50% (50/100)
1117-th traing, T = 0.0013320249679, ErrorRate = 50% (50/100)
1118-th traing, T = 0.00131870471822, ErrorRate = 50% (50/100)
1119-th traing, T = 0.00130551767103, ErrorRate = 50% (50/100)
1120-th traing, T = 0.00129246249432, ErrorRate = 50% (50/100)
1121-th traing, T = 0.00127953786938, ErrorRate = 50% (50/100)
1122-th traing, T = 0.00126674249069, ErrorRate = 50% (50/100)
1123-th traing, T = 0.00125407506578, ErrorRate = 50% (50/100)
1124-th traing, T = 0.00124153431512, ErrorRate = 50% (50/100)
1125-th traing, T = 0.00122911897197, ErrorRate = 50% (50/100)
1126-th traing, T = 0.00121682778225, ErrorRate = 50% (50/100)
1127-th traing, T = 0.00120465950443, ErrorRate = 50% (50/100)
1128-th traing, T = 0.00119261290938, ErrorRate = 50% (50/100)
1129-th traing, T = 0.00118068678029, ErrorRate = 50% (50/100)
1130-th traing, T = 0.00116887991249, ErrorRate = 50% (50/100)
1131-th traing, T = 0.00115719111336, ErrorRate = 50% (50/100)
1132-th traing, T = 0.00114561920223, ErrorRate = 50% (50/100)
1133-th traing, T = 0.00113416301021, ErrorRate = 50% (50/100)
1134-th traing, T = 0.00112282138011, ErrorRate = 50% (50/100)
1135-th traing, T = 0.0011115931663, ErrorRate = 50% (50/100)
1136-th traing, T = 0.00110047723464, ErrorRate = 50% (50/100)
1137-th traing, T = 0.00108947246229, ErrorRate = 50% (50/100)
1138-th traing, T = 0.00107857773767, ErrorRate = 50% (50/100)
1139-th traing, T = 0.0010677919603, ErrorRate = 50% (50/100)
1140-th traing, T = 0.00105711404069, ErrorRate = 50% (50/100)
1141-th traing, T = 0.00104654290029, ErrorRate = 50% (50/100)
1142-th traing, T = 0.00103607747128, ErrorRate = 50% (50/100)
1143-th traing, T = 0.00102571669657, ErrorRate = 50% (50/100)
1144-th traing, T = 0.0010154595296, ErrorRate = 50% (50/100)
1145-th traing, T = 0.00100530493431, ErrorRate = 50% (50/100)
best parameter = [1.98573329121, -1.03724447457, -147.107856747]
best errorRate = 11%
